keys,word1,word2,Tweets
"""dice i""",dice,i," hey  look at these beautiful dice!! i'm in a dice goblin mood, pls join me"
"""dice i""",dice,i, i did make one of the fail dice i made into a pendant by adding a hook at the top though it's a bit chunky xd
"""dice i""",dice,i,"   meh, i'd play 5e with my friends before having no game, as long as i can roll dice i'm happy"
"""dice i""",dice,i, 10? that beats my 7 internals. you're ready for a rack server. do you have good backup practices or do you just throw the dice? i'm somewhere in the middle. i copy critical stuff to multiple drives that would burn in the same fire unfortunately.
"""dice i""",dice,i,ho messo nel profilo la signature di maya che dice  i want to find the answer with everyone in pastel palettes  e quella di chisato che dice  you've inspired me to dream after all  piantino
"""dice i""",dice,i,mí vida se resume en el audio de tiktok que dice i fucking hate my life everything sucks y después ve la vaquita y dice omg life is amazing i love everything
"""dice i""",dice,i,"heh! i just did exactly the same you did back then! because of you moving the dice, i'm in this team and i ain't regret a single thing about it! so, you just shut up and trust the even i rolled!"
"""dice i""",dice,i, the magazine is now defunct and i think the website is long gone. i just did a cursory search and no dice. i doubt it's in my home computer but for you i will check. i think i called it dadaist gold but pretty unwatchable
"""dice i""",dice,i,"cuando the weeknd dice  i would die for you, i would kill for you   bro i really feel that"
"""dice i""",dice,i,"floriana, voglio fidarmi di te quindi non preparo il meme di tyra banks che dice  i was rooting for you, we were all rooting for you. how dare you?    non fare cazzate "
"""dice i""",dice,i,um como se dice? i hate it here
"""dice i""",dice,i, dice  i vote harry styles for 
"""dice i""",dice,i,   dice i vote  for   
"""dice i""",dice,i," as someone who is also poor and enjoys dnd and dice, i share your pain"
"""dice i""",dice,i,closer look at those minecraft block dice i made for my recent dice trade with    .       
"""dice i""",dice,i,el coso q dice lo q es stanear a ten y en una parte dice ok he's cute y dsp dice i'm gonna love him the rest of my life si
"""dice i""",dice,i,"  these are absolutely gorgeous. and i'm a sucker for gitd dice. i know that  would love these. and maybe with a set like these,  would play dand d with us!"
"""dice i""",dice,i,i have an important dand d session tonight so i’m using the very first set of dice i ever got which the wonderful  sent me! i hope they give me luck 
"""dice i""",dice,i,"hey, get in here! the guys at  bought you some dice i made! "
"""la website""",la,website,ninjin | cartoon network – suscríbete al canal de youtube de cartoon network la    website    instagram    faceboo...  
"""la website""",la,website,   do your own research.. cari la website alqassam.. group telegram diorang..
"""la website""",la,website,"i just wanna say this font is the new helvetica??  but serif  pegi la website matsaleh memana and most probably you'll find it. graphic design is my passion.   irony is i like it, me is typical, tapi tak jumpa exactly??  pakai free font mermaid. "
"""la website""",la,website, beli la website dior
"""la website""",la,website,"trailer looney tunes cartoons | cartoon network – looney tunes cartoons, ya disponible en hbo max y en cartoon network.  suscríbete al canal de youtube de cartoon network la    website  https ...  "
"""la website""",la,website,ninjin | cartoon network – suscríbete al canal de youtube de cartoon network la    website    instagram    faceboo...  
"""la website""",la,website,ninjin | cartoon network – suscríbete al canal de youtube de cartoon network la    website    instagram    faceboo...  
"""es shadow""",es,shadow,   es shadow freddy
"""es shadow""",es,shadow,"    yeah that's a fair point, be interesting to see if it takes off"
"""es shadow""",es,shadow,"  deffo seems an enterprise thing, i'm not sure the uk internet infrastructure is built for this style... yet... could you imagine if a enterprise went this route for the office, and then the internet went down?"
"""es shadow""",es,shadow,"  it depends on how they charge for it, if it's per minute or per mb in bandwidth, and the processing power available..."
"""es shadow""",es,shadow,  comes to mind...
"""es shadow""",es,shadow,mi harem es shadow of the colossus 
"""es shadow""",es,shadow,4.- por ahora es  shadow and truth  por one iii notes
"""es shadow""",es,shadow, que es shadow house
"""el header""",el,header,el header &gt &gt &gt &gt 
"""el header""",el,header,el header estoy llorandk 
"""el header""",el,header, el header de taylor por favor que hot
"""el header""",el,header, el header 
"""el header""",el,header, ve el header 
"""el header""",el,header, 10 fachi fifas por el header dndkkd
"""el header""",el,header, el header🤏
"""el header""",el,header, ve el header
"""el header""",el,header,el header 
"""el header""",el,header, pasame el header
"""el header""",el,header, shel el header ya fanan
"""el header""",el,header, el header 
"""el header""",el,header, no m convenge el header 
"""el header""",el,header, el header
"""el header""",el,header,el header es mi fav  song of the year god's menu by stray kids     #  
"""el header""",el,header,le robe el header a bille 
"""el header""",el,header, el header
"""el header""",el,header, el header
"""el header""",el,header, el header &gt &gt &gt 
"""el header""",el,header," ly= layout, el header e icon juntos"
"""el header""",el,header, el header  
"""el header""",el,header," 8, el header "
"""el header""",el,header, el header
"""el header""",el,header, 6/10 por el header
"""el header""",el,header, el header 
"""el header""",el,header, el header
"""el header""",el,header,thx a ale por el header  
"""el header""",el,header,le quiero robar el header a dazed korea
"""el header""",el,header, check el header kman 
"""el header""",el,header, relindo t robo el header
"""el header""",el,header,no me convence el header...
"""el header""",el,header, el header
"""el header""",el,header,"anyways, vean el header que hice = "
"""el header""",el,header, el header¿
"""el header""",el,header,el header 🤏🤏🤏🤏
"""el header""",el,header,soy el header d ari ustedes desean downs
"""el header""",el,header,  6 el header 
"""el header""",el,header,  daz me robaste el header?🤭
"""el header""",el,header,"primera vez que hago un layout así ya que antes ocupaba el header de  kpop fandoms bullying bts in twitter and bts bullying their favs on the charts, shit is wild "
"""el header""",el,header,no me convence el header
"""el header""",el,header, el header basta
"""el header""",el,header, ok t copie el header
"""el header""",el,header,iren el header
"""el header""",el,header," va con el header blanco, i really need"
"""el header""",el,header, wtf con el header 
"""el header""",el,header,el header 
"""el header""",el,header,el header 
"""el header""",el,header, cmbiate el header
"""el header""",el,header,re lindidito el header de zayn 
"""el header""",el,header, el header re hot
"""el header""",el,header, me robo el header
"""el header""",el,header, el header 
"""el header""",el,header, el header
"""el header""",el,header,  el header 
"""el header""",el,header, el header yo con billie
"""el header""",el,header, el header reeee hot
"""el header""",el,header, el header de knb pateame
"""el header""",el,header, el header 🤏
"""el header""",el,header,un fav y me robo el header de ash   i vote for  album of the year be bts 
"""el header""",el,header, el header que hoooot
"""el header""",el,header,me oiss a hyunjin en el header
"""el header""",el,header, omg el header 
"""el header""",el,header,el header 🥲🤏 
"""el header""",el,header, el header naah
"""el header""",el,header,le robe el header a camila 🤪🤪
"""el header""",el,header, robale el header
"""el header""",el,header,el header ?
"""el header""",el,header,  el header
"""el header""",el,header, el header dios bskshwjd
"""el header""",el,header,no mg el header  [
"""el header""",el,header,wn el header no me convence
"""el header""",el,header, quitate el header
"""el header""",el,header, el header
"""el header""",el,header,sale con el header?
"""el header""",el,header, el header yo
"""el header""",el,header,el header 
"""el header""",el,header, pfp is good bs el header 
"""el header""",el,header,el header 
"""el header""",el,header, el header
"""el header""",el,header,el header
"""el header""",el,header, username  10/10  header  9/10 aimh el header azulcito  icon  10/10  bio  10/10
"""el header""",el,header, el header
"""el header""",el,header,sin querer puse el icon y el header de david fincher ups i did it again
"""el header""",el,header,  el header 
"""el header""",el,header, el header  ?
"""el header""",el,header,el header no m convence
"""el header""",el,header,  precioso el header de shy  
"""el header""",el,header,el header 🤢 
"""el header""",el,header,ame el header 
"""el header""",el,header,   el header?
"""el header""",el,header,   el header
"""el header""",el,header, v y clean tmb con el header
"""el header""",el,header, el header
"""el header""",el,header, el header
"""el header""",el,header,no me convence el header 
"""el header""",el,header, el header 🥺
"""el header""",el,header,el header  
"""el header""",el,header,el header 
"""el header""",el,header,el header  
"""el header""",el,header,el header 🥺 
"""mi sis""",mi,sis,brb gna scream at mi sis for being a total b!tch 
"""mi sis""",mi,sis, and sunday shenanigans con mi sis  
"""mi sis""",mi,sis,"a dermatologist i started recently watching  thanks to mi sis  has said that most derms will suggest washing your hair as frequently as it can tolerate, which makes total sense"
"""mi sis""",mi,sis,                        aw mi sis helmosha
"""mi sis""",mi,sis,"hello bns! if may nakita kayong ‘no gendered terms’ sa bio ng user just automatically go for the name on their display name. or simply ask before anything esp during transaction. ive had enough already. please just ask. stop using mamsh, ma, mi, sis, as a default. time to learn"
"""mi sis""",mi,sis,mi sis just prank her self  i notice it's not true   don't me 
"""mi sis""",mi,sis," how many hours till she flies in? if more than 12-16 hours need a separate arrangement.   calling home what my brother did for mom, till mi sis and i got there. will dm you."
"""mi sis""",mi,sis," hsa mi sis, i love u"
"""mi sis""",mi,sis,mi sis watching jimin  who's that guy?   my sis watching jimin dancing  who's that guy? 
"""mi sis""",mi,sis,young miko x caleb calloway - 105 freestyle  via  video nuevo de mi sis out now! go check it out
"""mi sis""",mi,sis,"1,5 yıl mı?? sis remember that time you dump ur ex because of his lack of intelligence.... u were 16 🤧🤧"
"""mi sis""",mi,sis, plzz  i   wanna  tooo  but  mi  sis  iz  in  the  room  w  mi  like  all  the  time  idk  when  id  bi  alone   &lt  
"""mi sis""",mi,sis,real life spider-man vibes wid mi sis yesterday ‼   bucket list item  
"""mi sis""",mi,sis,for us in ugandawe take cows to pay dowery bt in south sudan it is different don't try to marry them mi sis otherwise ifb 
"""mi sis""",mi,sis, mi sis 2 years old she understands everything.....she saw u on tv i was in my room...she shouted joel joel!! till i that time i didnt know my small sis knows u by ur name...i was so shocked te amooo we are here for uu!!!
"""mi sis""",mi,sis,hola today i’m needy  necesito cariño and mi sis just hit me
"""mi sis""",mi,sis, sis the way you wrote  mi  sis your innglish spellinnn
"""mi sis""",mi,sis,h3ard a dxxr clxsed th3y chxking mi sis
"""mi sis""",mi,sis," thankk you mi sis, much love🥺"
"""mi sis""",mi,sis,we’re both upside down  | matching icons con mi sis. 
"""mi sis""",mi,sis," yes, mi sis - vaccinated in city west, nothing for me, i was vaccinated in gp’s surgery."
"""mi sis""",mi,sis,"me puse a llorar mientras le explicaba hiddleswift a mi sis, im not fine"
"""mi sis""",mi,sis,"mi sis se va mañana, happy happy happy happy happy"
"""mi sis""",mi,sis,q lind mi sis qbrazo 
"""mi cell""",mi,cell,  mi cell es only 4g x defecto  oh yeah
"""mi cell""",mi,cell,bezig ta delete tur pic cu no ta behoor mas den mi cell and it feels so good
"""mi cell""",mi,cell," coach hawkins, i'm interested in eku fb! i'm vincent cox, 6'1 285, dt/iol, 4.97 40yd, 2.86 20yd, 315bp, 500squat, 3.2 gpa, hartland mi, cell 810 206-8417, hs coach 517 861-6912. "
"""jajajaja it""",jajajaja,it," well i would read it in english cause i don't understand portuguese  jajajaja. it is a very good plot, i think it would be very interesting to read"
"""jajajaja it""",jajajaja,it," jajajaja it's upto them, what they want to do they can, so it's hate or love heheheh"
"""jajajaja it""",jajajaja,it,"  jajajaja...it doesn't matter, you look beautiful, i love your porcelain skin"
"""jajajaja it""",jajajaja,it,  it's part of the process too bad not sad.  you know what you did and can't blame anyone but the person who .   
"""jajajaja it""",jajajaja,it,jajajaja. it takes a rogue with a whole archetype to maybe match a regular rogue. 
"""jajajaja it""",jajajaja,it,"bueno… i'm glad he pushed me to went, i was so angry! jajajaja it was a great game!   rstoy muertaaaaa "
"""jajajajaja lmao""",jajajajaja,lmao,remember when you use to text the spanish girls back in the day and  they’d laugh like  jajajajaja  lmao
""": lol""",:,lol,  this is not the president page lol. be smart
""": lol""",:,lol,"the universe let me see an ex lol. me first before them… the universe said i heard you thought we were stingy… and  i just wanted to say here you go~ they didn’t see me, and if they did well i didn’t care."
""": lol""",:,lol,who knew peeling stickers with acrylic nails could be so hard lol 
""": lol""",:,lol," as a woman, it’s apart of my biology to steal lol"
""": lol""",:,lol, it’s definitely not the same color lol
""": lol""",:,lol,they're trying to give a spoiler that dont sounds like a spoiler of likey.... lol    # 
""": lol""",:,lol,  you learn over time. lol i’ve been in corporate for years. you’ll learn the ropes when you get sick of the bullshit of people and the many tactics they try.
""": lol""",:,lol,    if you 'don't read up on that stuff' maybe you should've just kept quiet lol
""": lol""",:,lol,i just want my soulmate lol i’m so tired of hoes  iont even show y’all ass no love to be on me how y’all be on me
""": lol""",:,lol,"  clothes i don't mind, but socks and underwear...too much bother lol "
""": lol""",:,lol,them funny talkin dudes had dipset under pressure lol 
""": lol""",:,lol, also this is really cool thanks and gl to everyone lol
""": lol""",:,lol," lol thanks, the  never fails to deliver"
""": lol""",:,lol, aaaaaaaa of course of course i'd be so happy aa  tho check the final design in the replies lol 
""": lol""",:,lol,  you can tell he's taking mannerisms from avgn lol
""": lol""",:,lol, abuse cult meets consequences abroad? lol
""": lol""",:,lol,  xdc going down as i said but listen to the don who full of crap lol
""": lol""",:,lol,lol one thing i miss about joburg is vimba.
""": lol""",:,lol,  lol ! what the hell is that?  did you find any interesting option there ? 
""": lol""",:,lol,  i think you mean side chick cuz am the wife lol let’s be moots
""": lol""",:,lol,  oh idk what happened lol
""": lol""",:,lol,watched the pilot of manifest. it felt like something i'd make in my high school film class if we were just given a budget lol. it's ok
""": lol""",:,lol,20 year old lia only had likkle shape lol 
""": lol""",:,lol,"  lol,  a wildly effective vaccine   as the vaccinated continue to get infected and the death count isn’t skyrocketing "
""": lol""",:,lol,"like, i wouldn't recommend it to anyone with those obvious caveats, but i was surprised at how decent the gameplay was. i want to live in the alternate universe where this dev isn't gross because i'd really enjoy his games  /  more motivation to make my own games i guess lol"
""": lol""",:,lol,"what i've noticed is the dream usually comes after you've seen him do something suspicious... and now you sitting there like  gif  coz things don't add up, which can lead to overthinking whatever he did. that's what triggers that dream. lol  "
""": lol""",:,lol,  interesting i always thought you were uk.   but then you call into nth at an ungodly hour lol
""": lol""",:,lol," not on my twitter, but in mi cama hay varias hahaha. ima get caught dude lol"
""": lol""",:,lol,  speed also look at modric trying to pull our dude. lol
""": lol""",:,lol,       100%.. not traditional litigation per se but some form of adr..where they can jus have a nice long discussion about proportioning it out lol.. with everyone coming to the table.. dont imagine there's too many diverse underwrites at this scale.. kinda interesting to think about.
""": lol""",:,lol,  lol yes
""": lol""",:,lol, i have hair like hers without the mullet and blonde part lol 🤣 
""": lol""",:,lol, very true. it's really beautiful if you forget the humans that ruin everything lol
""": lol""",:,lol, lol same
""": lol""",:,lol,"  lol, it has no importance in this world. god is in you, not in some house built to make noise in  the church is just a business, jesus is the product, you people are the customers/consumers  the pastors are the beneficiaries"
""": lol""",:,lol, ......right? u has seen me in unhijab mode lol
""": lol""",:,lol,lol twitter never let me down
""": lol""",:,lol,"i’ve seen like five tweets just today of people talking about cayde-6 and how much they love him. over here, mindin my business and now my heart hurts lol  my vanguard since the beginning ok 🥲 ima pout"
""": lol""",:,lol, lol just wait we have 7 more to go
""": lol""",:,lol,accidentally manifesting things is such a wild feeling lol i be like damn universe i didn’t think u heard that
""": lol""",:,lol, early 00s commercials are so comforting to watch lol
""": lol""",:,lol, a bit of both tbh lol
""": lol""",:,lol," first time i remember out loud was when a classmate offered me a swig of his special flavoured monster drink and i was like  fuck it.    i would’ve been about 18 at the time, lol"
""": lol""",:,lol,"  so funny,  is fun, he makes us laugh so hard lol thanks to both of you for making us laugh when we so need to 🥰🥰"
""": lol""",:,lol,mans just let bro skip him lol 
""": lol""",:,lol,  lol hopefully its not in school time
""": lol""",:,lol,"  happened to me the other night, scary stuff lol"
""": lol""",:,lol,lol. her ancestors were like   
""": lol""",:,lol,cat fishing lol
""": lol""",:,lol, young slim gay man lol
""": lol""",:,lol,cant believe im having trouble self regulating when im burnt out and alone! weird! lol jk i drank a mug of tempranillo and had a turkey/manchego cheese sammie thats different
""": lol""",:,lol, your good ..i had re-loud your language into google translate it is like almost 2 40am here maybe i  might tired or little drunk lol i was making i read it right too
""": lol""",:,lol,   yeah i just learned ab it last week after a very misleading tumblr post circulated my online spaces!! lol
""": lol""",:,lol,  this just became a jasmine appreciation thread lmaoooo but fr same she gives me advice and 45 % of the time i dnt listen but she still supports me at the end of the day 🥺‍ lol
""": lol""",:,lol,before the pandemic vs 6 months ago vs now. lol  
""": lol""",:,lol,lol older people is funny 
""": lol""",:,lol, they deleted it lol
""": lol""",:,lol,   ratio'd lol
""": lol""",:,lol,    lol what is this supposed to mean?
""": lol""",:,lol,  lol will time be reversed or sumn bcz spaceship said bye to coral yesterday
""": lol""",:,lol,lol  joking about being deported from oz and then actually being deported from oz has made my day. wish they could keep her though. .
""": lol""",:,lol, lol! alright
""": lol""",:,lol, and already at personal attacks lol
""": lol""",:,lol,  ? lol i was explaining to u why he blocked u  i never said it was a good reason myself u dont have to be weird abt it
""": lol""",:,lol, having said that. there aren't many other options now lol... i'll stick to amnesiac.
""": lol""",:,lol," every time they say,  reinstated , it makes me lol.   where is an air quotes emoji when you need one?   these people are so deranged."
""": lol""",:,lol,     do you get angry and call people names every time you get proven wrong?? lol my 3 year old handles a loss better than that
""": lol""",:,lol," sight it's not available here. i hate my country, gotta eat chupachups instead lol"
""": lol""",:,lol,bro why am i like this lol
""": lol""",:,lol,"  you hate me neh, lol"
""": lol""",:,lol,"my friends need to chill, halloween is still months away lol"
""": lol""",:,lol,oh no this vaccine is starting to kick my butt big time  doesn’t seem like i’m ready for this lol
""": lol""",:,lol, the most prized possessions of apple users lol
""": lol""",:,lol,elmrv  cursed avatar but was a lot more fun to draw than i thought it would be. i was tired by the time i got to the feet sorry lol 
""": lol""",:,lol, absolutely! but it was very funny to see people selling courses for it lol.
""": lol""",:,lol, lol nothing wrong with that at all... everyone needs a bit of entertainment at the end of a long day! 🤣 
""": lol""",:,lol,"  same here! most lesbians i know are so sweet and are hilarious   i've met some pretty nasty lesbians and gay men who hate the fact that i'm bi, but they're just dickheads lol"
""": lol""",:,lol, canario and corry?!?! and davis?!?! lol okay
""": lol""",:,lol, if handsome= a block then omg lol yes.
""": lol""",:,lol, alright! haha i do singing and music as well xd i got some stuff for him tomorrow i just finish recoridng vocals lol i will make it short like a minute or two but it will be like ......15-20 stems
""": lol""",:,lol,"//intrusive thoughts ,  sexual  ?   lol it was gone and now it’s back please i’m so upset go away it’s so sexual i want to cry and why about that manager"
""": lol""",:,lol,"    improved? only at home? lol shame playing since 35 years and won once in 3 decades! losing away games miserably u19 wc ind has 4, aus has 4 may be and nobody cares! also since when icc started recognizing u19 stats as official intl stats? lol "
""": lol""",:,lol,damn smiley made it so u can’t comment on any of his pics wit his girl lol she fine as hell too
""": lol""",:,lol, hey lol
""": lol""",:,lol,"  lol, so true"
""": lol""",:,lol,had the wrong name on my profile for thee longest lol
""": lol""",:,lol,  marketing has not even started yet. what will you be saying when it does lol
""": lol""",:,lol,facts lol 
""": lol""",:,lol,"lol i'm willing to bet he isn't even really mad about people not liking mint choco as much as he is just sick of hearing 'toothpaste', it doesn't taste the same at all, i personally find it weird when someone cannot think of anything other than toothpaste when thinking of mint"
""": lol""",:,lol, time will tell lol. not counting my cards yet
""": lol""",:,lol,      i know you heard that gif! lol
""": lol""",:,lol," yeah lol, i’m getting there"
""": lol""",:,lol, lol. thanks dude i appreciate it  d
""": lol""",:,lol, exactly lol
""": lol""",:,lol, nooooooooooooooo lol
""": lol""",:,lol, lol.... what a proud moment
""": lol""",:,lol, does the dad not want to sign it? lol
""": lol""",:,lol, lol they did say kyrie was better than steph
""": lol""",:,lol,  lol sansa ask them to ask you for money screenshot and send us we go take am like that
""": lol""",:,lol,     lenny your name is like a icecream lol go win fncs
"""jajajajaja i""",jajajajaja,i,yo soy con i did something bad jajajajaja i never trust a narcissist... ooh but they love meee... so i play 'em like a violine... and i make it look oh-so-ea-sy *risita burlona* 
"""jajajajaja i""",jajajajaja,i,"jajajajaja i was watching a c-drama but it wasn't the one i was supposed to see🤨🧐, besides i didn't like it that much, i'll go see the correct one"
"""jajajajaja i""",jajajajaja,i," jajajajaja, i don’t know what they want, but the man shares his work, there is nothing wrong with that."
"""jajajajaja i""",jajajajaja,i, jajajajaja i almost have a heart attack and i'm awake since 6am to be able to watch the yibo concert and friend's 🤭
"""jajajajaja i""",jajajajaja,i,just kidding jajajajaja i’m gonna watch it but not live tweet it 
"""jajajajaja i""",jajajajaja,i, i already grow up ugly bestie jajajajaja i'm not scared anymore i just accept it lol
"""jajajajaja i""",jajajajaja,i,   jajajajaja i feel you...sometimes i forget what i want to say
"""jajajajaja i""",jajajajaja,i," thanks  and don't worry jajajajaja i also think that the flowers don't look good on the dress but...well, i already have other models to make."
"""jajajajaja i""",jajajajaja,i," jajajajaja i don't think so , lebron's block in 2016 was the grattest block in nba history , remember that this block , and kyrie's shot cost a championship......"
"""jajajajaja i""",jajajajaja,i, jajajajaja i cant with the moment of silence and then the music 
"""jajajajaja i""",jajajajaja,i," woaaaaa jenn, this looks so prettyyyyyy too jajajajaja i think that this time you can make it, hold more time "
"""jajajajaja i""",jajajajaja,i," jajajajaja i've missed u, hope u are doing okay and all the content keeps u happy for a while  ' "
"""jajajajaja i""",jajajajaja,i," pero fer tu no jajajajaja  i have many people by my side and by my side. but neni you are hindering me, move or i will run you over 🥵"
"""jajajajaja i""",jajajajaja,i," jajajajaja  i have many people by my side and by my side. but neni you are hindering me, move or i will run you over 🥵"
"""jajajajaja i""",jajajajaja,i," también este jajajajaja   i have many people by my side and by my side. but neni you are hindering me, move or i will run you over 🥵"
"""jajajajaja i""",jajajajaja,i,"jajajajaja   i have many people by my side and by my side. but neni you are hindering me, move or i will run you over 🥵"
"""jajajajaja i""",jajajajaja,i,"el que sigue jajajajaja i have many people by my side and by my side. but neni you are hindering me, move or i will run you over 🥵"
"""jajajajaja i""",jajajajaja,i," jajajajaja   i have many people by my side and by my side. but neni you are hindering me, move or i will run you over 🥵"
"""jajajajaja i""",jajajajaja,i,"   jajajajaja  i have many people by my side and by my side. but neni you are hindering me, move or i will run you over 🥵"
"""jajajajaja i""",jajajajaja,i,i think my brother just dropped something in his room jajajajaja i hate having thin walls sometimes
"""jajajajaja i""",jajajajaja,i, jajajajaja i don't know if i'm flattered or offended but thanks
"""jajajajaja i""",jajajajaja,i," got it papi ,  you have alot of woman giving you compliments they can do that but they can not touch what is already my's  .  jajajajaja i have to do this workout class so i am going to text you afterwards ."
"""jajajajaja i""",jajajajaja,i, i was cooking scrambled eggs and listening to golden jajajajaja i was a cowboy for a few minutes 🤠 and you?
"""jajajajaja i""",jajajajaja,i," jajajajaja i'll have to look for it then because in this side of the planet it's really difficult to get that kind of stuff, thank god the nfl with the gamepass started sharing the coaches film"
"""jajajajaja i""",jajajajaja,i,"also i saw a video uk cheating alike, yet has been advancing till second place jajajajaja  i already saw that way in other programs. is like a way to let them deluded af till that point, when the winner was already decided.  not even the invaders talk convinced much."
"""de outfit""",de,outfit,hubo cambio de outfit 
"""de outfit""",de,outfit,batalha de outfit  lm5 era.  isso ou aquilo?   little mix 
"""de outfit""",de,outfit,batalha de outfit  lm5 era.  isso ou aquilo?   little mix 
"""de outfit""",de,outfit,batalha de outfit  lm5 era.  isso ou aquilo?   little mix 
"""de outfit""",de,outfit,batalha de outfit  glory days era.  isso ou aquilo?   little mix 
"""de outfit""",de,outfit,batalha de outfit  glory days era.  isso ou aquilo?   little mix 
"""de outfit""",de,outfit,batalha de outfit  get weird era.  isso ou aquilo?   little mix 
"""de outfit""",de,outfit,batalha de outfit  get weird era.  isso ou aquilo?   little mix 
"""de outfit""",de,outfit,batalha de outfit  get weird era.  isso ou aquilo?   little mix 
"""de outfit""",de,outfit,holi vengo a presumir de outfit 
"""de outfit""",de,outfit,que asco de outfit  
"""de outfit""",de,outfit, can u gime de outfit of my icon please? 🥺
"""de outfit""",de,outfit,outfit update mit dem ebay marken outlet 
"""de outfit""",de,outfit,ben sowieso dit hele godverdomme  what about the kids -argument zat. you don’t actually care. it’s just lazy en weerhoudt mensen argumenten te leveren waarom dit wel waarde heeft. anyway s/o naar de outfit cause he killing it.
"""de outfit""",de,outfit,que horror de outfit x dios 
"""de outfit""",de,outfit," foto de outfit? sim sim?,"
"""de outfit""",de,outfit,desperdicio de outfit
"""de outfit""",de,outfit,nivel de amistad  me manda video de outfit 
"""de outfit""",de,outfit,intento de outfit 3d 
"""de outfit""",de,outfit,desperdicio de outfit
"""de outfit""",de,outfit,a cual de outfit de crash and  burn?? 
"""de outfit""",de,outfit,confirmo lo de outfit
"""de outfit""",de,outfit, aaa pedazo de outfit
"""de outfit""",de,outfit,| tenemos cambio de outfit! 
"""de outfit""",de,outfit,oler rico es parte de outfit
"""de outfit""",de,outfit,era fit de outfit no fit de fitness haha
"""de outfit""",de,outfit,no se que ponerme crisis de outfit
"""de outfit""",de,outfit,"   bien de outfit, me encanta!!🥰"
"""de outfit""",de,outfit, ah bien cambiaste de outfit but still bollaso 🧚‍
"""de outfit""",de,outfit,les reels de outfit &gt &gt &gt &gt &gt &gt 
"""de outfit""",de,outfit, aaaa menudo pedazo de outfit 
"""de outfit""",de,outfit,vato ya cambia de outfit nomms
"""de outfit""",de,outfit,estoy en crisis de outfit#
"""de outfit""",de,outfit, pennywise quiere cambiar de outfit
"""de outfit""",de,outfit,porque se cambian de outfit?
"""de outfit""",de,outfit,el cambio de outfit 
"""de outfit""",de,outfit,what se cambiaron de outfit
"""de outfit""",de,outfit, sugerencia de outfit  v respect doc! 
"""de outfit""",de,outfit,q desperdicio de outfit
"""de outfit""",de,outfit,que pereza de outfit  
"""de outfit""",de,outfit,cambio de outfit
"""de outfit""",de,outfit,por fin cambio de outfit amiga 
"""de outfit""",de,outfit, quiere cambiar de outfit 
"""de outfit""",de,outfit,q fue ese cambio de outfit 
"""de outfit""",de,outfit, clases de outfit
"""de outfit""",de,outfit,nose que ponerme crisis de outfit boe flashaba yanquee
"""de outfit""",de,outfit,quiero un twin de outfit en snap
"""de outfit""",de,outfit,mutis validenme el intento de outfit inspirado en jeongin necesito valor para salir help 
"""de outfit""",de,outfit," d, obvio. o e, cambiar de outfit."
"""sueño :""",sueño,:,me voy a dormir y blackpink diamond van a velar mi sueño   we love you blackpink    
"""sueño :""",sueño,:,ya tengo sueño  we love you blackpink    
"""sueño :""",sueño,:,night night night* tengo sueño
"""sueño :""",sueño,:,sueño and today’s sunset. bonding. 
"""sueño :""",sueño,:,i followeed  and vote harry styles    for   sueño
"""sueño :""",sueño,:,i followeed  and vote harry styles    for   sueño
"""sueño :""",sueño,:,"a dormir sin sueño, buen update tmrw"
"""sueño :""",sueño,:,hermansd tengo sueño a  i vote for  song of the year eight - iu ft. suga  
"""sueño :""",sueño,:,ya m dio sueño blackpink paved their own way   
"""sueño :""",sueño,:,"i just realized that fuck is like smoke weed, o te da un bajon, hambre a lo desgraciado o sueño"
"""sueño :""",sueño,:,now playing un sueño by  - los angeles de charly!
"""sueño :""",sueño,:,ya me dio sueño   blackpink paved their own way   
"""sueño :""",sueño,:,"ay no, ya me esta dando sueño   i vote for  album of the year be bts "
"""sueño :""",sueño,:,i followed  and vote harry styles    for  sueño
"""sueño :""",sueño,:,deo’jorge - sparking plugs  hardway bros sueno cosmico   via me me me
"""sueño :""",sueño,:,"hasta durmiendo canto  leave it all to me, pero no solo eso...   sueño con  leave it all to me!!  it's your time to be!!!!!!!!!"
"""sueño :""",sueño,:,like with wildlands you didn't get to kill or fight el sueno yourself but that felt like more than whatever the hell they did with walker
"""sueño :""",sueño,:,  on      buona sueño    havana shade           supports  across the  !!
"""sueño :""",sueño,:,"my swordsmith was named sueno aoe. jiroutachi, on the other hand, was made by a man called chiyodzuru kuniyasu."
"""sueño :""",sueño,:,    tengo mucho sueño 🤧  hi   can i request don't fight the feeling by  on ? thank you!
"""sueño :""",sueño,:,tengo mucho sueño but like im too lazy to take off my contacts honestly 
"""sueño :""",sueño,:,i dont have sueño
"""sueño :""",sueño,:, u know you're my sueño
"""sueño :""",sueño,:, hawaii es mi sueño  blackpink paved their own way   
"""sueño :""",sueño,:,sueño? don't know her
"""sueño :""",sueño,:,tengo sueño  i vote for bts  for this year´s 2021  
"""sueño :""",sueño,:,tengo sueño  blackpink paved their own way    
"""sueño :""",sueño,:,"12 weeks today! ready to be out of my first trimester. at least ya no me la pasó con sueño, i would take 3 naps a day. i would feel energy-less all day. it sucked "
"""sueño :""",sueño,:,mi sueño es que big time rush abra sus conciertos con just getting started e incluyan halfway there y this is our someday en el tracklist  btr is back 
"""sueño :""",sueño,:,  bien con sueño y tareas pero bien  blackpink paved their own way   
